Title,Storyline
That Christmas,"It's an unforgettable Christmas for the townsfolk of Wellington-on-Sea when the worst snowstorm in history alters everyone's plans, including Santa's."
The 9th Raider,"2037 A.D. Global nuclear holocaust gives rise to lawless gangs that roam the earth and cannibalism emerges. A French renegade motorcyclist is chosen by ""AI"" to bring humanity's seed to the Ark Colony established on Mars."
The Adventures of Jurassic Pet: Return to the Wild,"When a documentary film crew discovers the magical doorway to the land of dinosaurs, they encounter and capture a little dinosaur named Spike."
The Apples Gang: The Movie by Wright,"Ted Hadley and his friends must search for the stone heart, before it falls into the wrong hands"
The Artifact,"Four friends go on a journey around Nigeria to find three stones hidden in an artifact chased by a 4 goons, two agents, a criminal senator and an international art thief"
The Backrooms,"After discovering the myth and legend of the Backrooms, a group of friends enter into Earth's darkest corners to find them - unknown to the danger they'd encounter. Now it's up to them to escape their own prison and avoid a fake reality."
The Ballad of Straw Hat Sam,"When two unlikely friends embark on a journey to find the world's best bourbon, they encounter strangers, freaks, and a plethora of zany horrors that will leave them forever changed."
The Best Christmas Pageant Ever,Nobody is ready for the mayhem and surprises that ensue when six of the worst youngsters disrupt the town's yearly Christmas performance.
The Big Trip 3: Race Around the World,"After two adventures, bear Mik-Mik longs for peace with his family and bees. But when a clumsy stork delivers the wrong baby again, his dreams are dashed. To make things right, Mik-Mik embarks on another wild adventure to fix the mix-up."
The Bigfoot Prophecy,The Bigfoot prophecy a thought provoking movie on the elusive Bigfoot and his ability as a spirit animal to prophecy man's future.
The Bigfoot prophecy 2,Bigfoot prophecy 2 the search for the Quachita beast and the Paranormal events surrounding the legend. Master Hughes returns to Arkansas and finds evidence never seen before.
The Blinkless,"The corporations have brainwashed the entire planet. Embark on a heartfelt odyssey of self-discovery with two friends, as they delve into the essence of humanity, forming alliances and unraveling surprising truths about their society."
The Brofessors Return,"As Obed throws his 16th birthday bash, reuniting his friends from The Secret Seven, the festivities take a dark turn when Hanan decides to wreak havoc, leading to the banishment of a portion of the group."
The Casagrandes Movie,"After a surprise family trip to Mexico derails Ronnie Anne's birthday plans, she is determined to prove she's old enough to do her own thing - even if it means confronting an ancient preteen demigod whose angst has apocalyptic potential."
The Cold Father,"A 55-year-old man desperate for truth uses a lie-detection machine to interrogate all the suspects involve in the daughter's disappearance, all while battling his inner demons and uncovering hidden secrets."
The Count of Monte-Cristo,"After escaping from an island prison where he spent 14 years for being wrongly accused of state treason, Edmond Dantès returns as the Count of Monte Cristo to exact revenge on the men who betrayed him."
The Courier,Follows a hustler and his rise to the top of the corruption that surrounded the real estate bubble after the arrival of the euro in Spain.
The Day the Earth Blew Up: A Looney Tunes Movie,Porky Pig and Daffy Duck are Earth's only hope when facing the threat of alien invasion.
The Dragon's Tomb,"The film, set in the late Sui Dynasty, follows Hu Wanzong and his team as they uncover a conspiracy within an ancient tomb during a quest for the true dragon."
The Embers of Domsheria,"Dominic and Caulifla escape their old burning hometown, The City of Domsheria that was destroyed by a powerful foe. Little did they know, trouble doesn't always stay in one place. Living in the outskirts of Lacewood City, Dominic and Caulifla's peaceful lives with their friends and family would soon be interrupted by a powerful rebellious serial killer named Grim. As they realize they aren't strong enough, they must work together with their friends to come up with plans to defeat Grim and his supporters. Grim, who seeks justice upon the corrupt bacon hair leaders and fake innocent bacon hairs who ruined his experiences at the strongest battlegrounds fighting arena, has good points, but his justice is fatal. Dominic and Caulifla cannot allow this, as Grim's influence continues to spread and spread throughout the various cities across Robloxia, encouraging others to join him. Will Dom, Caulifla and friends put an end to Grim's reign?"
The Empire,A small village of Northern France is the battleground of undercover extraterrestrial knights.
The Epic of Gilgamesh,"Gilgamesh, king of Uruk, abuses power prompting gods to create Enkidu to subdue him. They befriend, kill Humbaba, fight Bull of Heaven. Enkidu dies, Gilgamesh seeks Utnapishim for immortality."
The Epidemic,Group of people find themselves trapped in States from Zombies.
The Eye of the Salamander,A nutty archaeology professor pokes his nose into the wrong Aztec artifact.
The Farm,N/A
The Final Kick,"A school student deals with psychological issues as his school life starts to end. He eventually realizes that life is far from over, through the help of supportive teachers and friends, and must win a final match to prove his worth."
The Firing Squad,Based on the true story of three Christian prisoners who face execution in a third world country and how their joy in Christ results in a stunning conclusion.
The First Raven,"In the enchanting realm of Ravens Hollow, a ragtag band of unlikely heroes embarks on a perilous quest to find and destroy a sinister book capable of altering reality itself. As they navigate treacherous landscapes and confront a host of adversaries determined to harness the book's dark power, the group learns that not everything is as it seems. Guided by an oracle's cryptic warning-""masks hide true faces, trust with caution""-they must unravel layers of deception while discovering their own hidden strengths. This whimsical fantasy-adventure comedy, filmed in the Illawarra region and Western Sydney, promises to delight and surprise audiences with its blend of humor, heart, and thrilling escapades."
The Forest,"A young man believes he is the last person alive in a post-apocalyptic world, lost in a deep forest, until he stumbles upon a beautiful and mysterious woman who cannot speak."
The Garfield Movie,"After Garfield's unexpected reunion with his long-lost father, ragged alley cat Vic, he and his canine friend Odie are forced from their perfectly pampered lives to join Vic on a risky heist."
The Ghost of Annie Lee,"A modern day fairy tale - The ghost of recently departed, Pulitzer-prize winning novelist, Annie Lee (BJ Hardman), shows up at New York City mobster's carnival, (Robert Miano), to pull strings, angel wings and fairy floss, helping her troubled niece, Darby Lee, (Judy Cerda), recover precious book notes and stolen millions in cash, advanced earlier by the publisher of their next planned award winning novel."
The Goat,"Forced to marry one of the elders in her Egyptian village, 12-year-old Hadiya escapes, traversing across the desert in search of her father, with her family goat, who soon begins talking to her with the voice of her late mother."
The Goat Life,"An Indian man seeking work follows a job lead to Saudi Arabia, only to find himself forced to labor without pay as a goat herder in the remote desert."
The Grand Salmon,"As wild salmon populations in Idaho approach extinction, three women embark on a 1,000 mile expedition to take on four dams at the heart of the salmon's catastrophic decline."
The Grand Stroke,"Springtrap wants to take over the world, and creates the Death Trap to do so. The Survival Gang has to stop Springtrap and destroy the Death Trap before the world is destroyed under Springtrap's rule. So, can they defeat Springtrap before it is too late, or will everything be put at risk?"
The Great Lillian Hall,"Lillian Hall, a Broadway actress, has never missed a performance throughout her long, illustrious career. Yet in the rehearsals her confidence is challenged. People and events conspire to take away her ability to do what she loves most."
The Keepers of the 5 Kingdoms,A grandfather and curio shop owner in a small town in Arizona and his granddaughter are transported to a mystical land through a portal stone and have to find their way back.
The Kingdom,The story is set in the Kingdom of Kalayaan in the contemporary era in an alternate version of the Philippines where the islands were never colonized.
The Kingfish 2,"The award-winning series, ""The Kingfish,"" has been adapted into a feature film, ""The Kingfish 2"". The movie picks up where the first episode left off, with the three smart, savvy, and adventurous Philadelphia high schoolers-Bobby, Flip, and X-venturing into a tough section of North Philly on a quest to retrieve ""something"" mysterious. Along the way, they are confronted by ominous challenges and obstacles that they must overcome using their wit and a bit of luck. The trio find love interests, have a few laughs, engage in a fierce battle, and come face-to-face with the menacing Kingfish. The film is marked by its sharp wit, showcasing clever writing and lots of humor. It is free from sex, drugs, profanity, violence, or guns."
The Koopas,"Hal, a young turtle, discovers a mysterious pipe leading to the Mushroom Kingdom. He meets Jeff The Goomba and Gina, who seek Hal. Bowser, the King of Koopas, is betrayed by Shy Guy, leading them on an adventure to return home."
The Last Five Days: The Freak Building,"Chuck and Greg's father works as a security guard for a company that is closing down in December 1996. On his final shift, he sets out to record any paranormal activity he encounters during the night."
The Last Redemption,"Epic quest pits fearless outlaw Diana and knight Tyrion against villainous Lord Roland for kingdom's survival. They unite to defeat Roland, save princess, and restore peace after uncovering truths about rebellion and kingdom's fate."
The Last Ronin,"In a post-apocalyptic world ravaged by nuclear war and climate disaster, survivors navigate scorched lands and ruined cities. With technology failing and fuel useless, ammunition becomes the new currency of a desperate civilization."
The Last Survivor,N/A
The Last of Us: Immunity,Fan-made film based on The Last of Us.
The Lion Dog,"In Poonch, Kashmir, a childless couple, Major Bharat and Nandini, adopt an abandoned dog, naming him Troy. Troy becomes deeply bonded with Major Bharat, proving his bravery by thwarting a terror attack."
The Long Quiet,"Struggling with his sexuality and past traumas, 19 year old ""horse-whisperer"", Hugh MacDermott, embarks on a courageous solo 2 year journey on horseback across the landscapes of Argentina, in search for something greater in life."
The Lord of the Rings: The War of the Rohirrim,"A sudden attack by Wulf, a clever and traitorous lord of Rohan seeking vengeance for the death of his father, forces Helm Hammerhand, the King of Rohan, and his people to make a daring last stand in the ancient stronghold of the Hornburg."
The Lost Coast,N/A
The Lost Colony,A filmed version of the Tony Award winning symphonic drama of The Lost Colony directed by Jeff Whiting
The Lost Tiger,"Adopted by a wrestler kangaroo family, Teo's life changes when visions lead him to his roots. He embarks on an epic journey to save his homeland from destruction."
The Magician's Raincoat,"Three kids discover a magical raincoat that transports them into the body of its owner, a cursed magician. With a scorned witch hot on their trail, they must solve the mystery of the raincoat and break its curse before it's too late."
The Moon Asks for Help,"In the futuristic world of 2120, Drayson seeks explanations for an interstellar phenomenon that could wipe out planet earth. His girlfriend Rakel is the key to all these events. Reality and fantasy merge and perhaps nothing else matters. Drayson is a dreamy publicist, Rakel is an astrophysicist with unconventional ideas, their union is a poem, the world they live in is collapsing in a chaos of resources. But everything seems fine and normal for the time they live in until the moment when a lunar phenomenon never seen before could totally affect human life on Earth."
The Mountain,Explores the journey of three young people as they seek solace under the watchful gaze of the Taranaki mountain and companionship in the spirit of adventure.
The Phantom Warrior,"The origin story of masked vigilante and immortal soul, Nemesis Knight."
The Pizza Guys,Two friends take a road trip to Los Angeles to go to Al Capone's Pizza Wonderland before it closes for good.
The Pray,"A group of content creators believed that filming videos about superstitions for social media would help them earn a lot of money. For their latest project, they ventured into a forest and performed various rituals to capture on film. They didn't believe in the supernatural, but in the end, they encountered accidents because of those events. Only three of them managed to make it out of the forest, and they decided to leave behind the cameras with all the horror footage recorded, choosing not to bring them out for use."
The Price of Money: A Largo Winch Adventure,"It follows Largo Winch, who is devastated by the kidnapping of his son. He realizes that if he finds those responsible for his bankruptcy, maybe he'll see his son again."
The Puffins & the Magic Portal,"In Taigasville, the wicked walrus Otto steals an ancient spellbook from the local shaman. Little does he know, this mischief opens a whimsical portal to a dream-filled dimension. Now, Otto must face insane challenges to set things right."
The Puffins: Arctic Games,"In peaceful Taigasville, the Puffins enjoy carefree days filled with arctic games, and even lazy Otto Von Walrus loves his picnics. But when a surprise snowstorm strikes, the Puffins must rally together to save their world. Otto included."
The Redemption of Zack & Heather (Remastered),"Zack and Heather are twins with a long history of being troublemakers, or so we think. When they accidentally end up on Adventure Island, home of Megan, Lily, Mason and Peter (The Underwater Kids), they are in for the biggest surprise of their life... Redemption. But how will they redeem themselves? And will they ever become good kids?"
The Return,"After 20 years Odysseus finally returns to Ithaca, where he finds his wife held prisoner by suitors vying to be king and his son facing death at their hands. To win back his family and all he has lost, Odysseus must rediscover his strength."
The Road Long,N/A
The Road to OVC Champions,"The Road to OVC Champions follows the Morehead State Men's Basketball Team's 2023-24 season as they battle through setbacks, victories, and defeats, united in their relentless pursuit of the Ohio Valley Conference Championship."
The Same Picture Group Holiday Special,"Join the Same Picture Group this holiday season as they come together to experience the true meaning of Christmas, uniting in unique ways against unfamiliar odds to put aside differences and celebrate the holiday everyone can get behind."
The Sasqualogist,"In the Colorado Rockies, a researcher and his young protégé track a Sasquatch, uncovering the emotional depth of their adventure and the influence of fatherhood."
The Secret of Pin-Up Island,"An AI-driven, cutting-edge therapy revolutionizes depression treatment for women. Alesia's subconscious embarks on a virtual journey where reality and fantasy intertwine, forcing her to confront past demons to reclaim her mental health."
The Seed,"Tells the story of the relationship between humans, nature and the supernatural through a group of characters who fight for the environment and discover a seed that can communicate with humans."
The Slave and the Sorcerer,"Slave Tyrol leads a quest to rescue Princess Meyra from evil wizard Akaris' fortress. Facing ancient creatures and tests, he must slay a dragon to save the princess and realm from darkness."
The Space in Between,"After a chance encounter working on a retired professor's apple orchard, a down-on-his-luck college freshman learns to interact with the world around him and people who challenge him to live life to the fullest."
The Stand at Alder Creek,"In 1862, in the Washington Territory, two prospectors journey to search for gold. Emotions rise and conflict follows when one of them hides their gold from the other."
The Star City Murders,A Team of detectives are tracking down a serial killer whose methods are unlike anything law enforcement has ever seen.
The Storm,"The ancient ship rises from the depths. Mantou trespasses aboard and finds lost souls. After rain, will he be reborn and destiny change?"
The Tiger's Apprentice,"Tom Lee, a Chinese-American boy, after the death of his grandmother, has to be apprenticed to the talking tiger Mr. Hu and learn ancient magic to become the new guardian of an ancient phoenix."
The Trail,"A young woman embarks on a remote hiking trail in the Alps to cope with a trauma. In the midst of the rustic landscape, she is now not only confronted with her own fears, but also has to face an alien threat."
The Traveller,"A college student's life changes when he meets a powerful woman after his grandfather's corpse is stolen. As he uncovers a dark conspiracy, he learns he belongs to a hidden group of people with supernatural abilities."
The Twisters,"Dozens of deadly tornadoes converge in the Midwest, merging into a mega twister set to obliterate everything for hundreds of miles."
The Umbrella Fairy,"Qingdai, a royal umbrella's fairy, embarks on a journey with a young craftsman to prevent war after failing to guard a vengeful sword's fairy who escapes the royal pavilion."
The Unholy Trinity,Buried secrets of an 1870s Montana town spark violence when a young man returns to reclaim his legacy and is caught between a sheriff determined to maintain order and a mysterious stranger hell-bent on destroying it.
The Very Last Christmas,Four young people are spending their winter vacation in a remote alpine chalet when they are buried by a huge avalanche on Christmas Eve and have to fight for their survival together with the chalet warden.
The Veyshal Movie,"The film revolves around the story of two people, 1Leon and Veyshal, where they go through an enemies-to-friends arc, while encountering a criminal possessed with otherworldly powers."
The Wages of Fear,"In order to prevent a deadly explosion, an illicit crack team has 24 hours to drive two truckloads of nitroglycerine across a desert laden with danger."
The Waves of Madness,"A special agent is dispatched to investigate a distress call from a round-the-world cruise, only to find the ship eerily abandoned and haunted by a malevolent force that twists sanity into terror."
The Wild Robot,"After a shipwreck, an intelligent robot called Roz is stranded on an uninhabited island. To survive the harsh environment, Roz bonds with the island's animals and cares for an orphaned baby goose."
The Worlds Divide,"Natomi is transported to a magical world called Esluna. Guided by her childhood companion, a stuffed bear named Miito and a mysterious old warrior, Bataar, Natomi must face the queen and find the god of this world, her father."
The Yoshi Movie,"A group of intelligent dinosaurs living peacefully on their island face turmoil when a madman captures them and seizes control. After escaping, they unite to reclaim their home."
The multiverse arc,N/A
Thelma the Unicorn,"A singing pony who dreams of stardom finds instant fame when she transforms into a sparkly unicorn, but becoming a celebrity is one wild ride."
This Land of Mine,"When a small group of people get stranded on an uncharted land, they are forced to journey deeper to find a way out. However, they stumble upon a beast that has predated mankind."
This Too Shall Pass,"Simon, a 16-year-old suffocated by his strict Mormon upbringing, rebels and crosses the border with friends for a weekend in Canada, as they individually discover more about themselves."
Tinpot & Yello,Tinpot and his best friend Banana Monkey go on a quest to save Yello after he goes missing. Yello being Tinpot's nonidentical twin brother
Tipppsy,"Things go wrong for a group of girl friends who go to Goa, for a bachelorette party."
Tobia e i colori del mondo,N/A
Tokusou Sentai Dekaranger 20th: Fireball Booster,N/A
Toy Kids: The Movie,Toy Kids features a small family of playful action figures who engage in fun adventures and amazing discoveries.
Tracing the Divide,Two lifelong friends test their limits and find new purpose as they ride the rigorous Great Divide Mountain Bike Route from Canada to Mexico.
Transformers One,"The untold origin story of Optimus Prime and Megatron, better known as sworn enemies, but who once were friends bonded like brothers who changed the fate of Cybertron forever."
Transformers Prime: Galavatron's Revenge,"After the events of ""Transformers Prime: Predacons Rising"" where Megatron seemingly renounced his villainous ways, this fan film brings back a new iteration of Galvatron. The explanation for how Galvatron and Megatron can exist separately has been criticized as unclear."
Treasure Fellowship,A group of young friends and their blue donkey learn to rely on each other as they team up in search of a hidden treasure while facing dangerous obstacles along their journey.
Treasure Trackers,"A trio of misfit middle schoolers band together to investigate their small town's mythic treasure, only to uncover a Halloween curse."
Tri bogatyrya. Ni dnya bez podviga,"The heroes will accomplish many feats: they will revive the unfortunate Koshchey, find the missing crown of the Prince, deal with the cruel khan - they can do everything. They can even cope with evil spirits. The horse Julius, the Serpent Gorynych and many others are always ready to come to the aid of the three heroes."
Tri kota. Zimnie kanikuly,"Korzhik, Caramel and Kompot dream of a bright and unusual New Year celebration, this is their main goal. But when the kitten Lollipop appears, they turn their attention to him and are forced to save Lollipop and his parents. And suddenly the New Year turns out even better than they expected."
Trifole,"In this bittersweet portrait of a vanishing rural way of life, Dalia travels to Piedmont to care for her aging grandfather Igor, an expert forager. Armed with his loyal dog Birba, she hunts for a prizewinning truffle to save his home."
Triple 7: They Said It Couldn't Be Done,The Triple 7 Expedition is a 168-hour skydiving journey led by a team of former special operators and skydiving veterans. The expedition's goal is to break the record for seven skydives in seven days on seven continents.
Tripping,N/A
Troy the Bharat Putra,"An abandoned dog in the border area of Poonch, Kashmir was found by the childless couple Major Bharat Kumar Reddy of Indian Army and his wife Nandini Srinivasan Reddy. They named him Troy. This is a story about the love bond between them."
Tulang Belulang Tulang,"The adventure of a Batak family who will perform the Mangokal Holi ceremony. However, in the middle of the journey, the bones are actually lost."
Tur s Ivanushkami,"Three friends, who were fans of Ivanushki International in their youth, meet and decide that they have never done a single crazy thing in their entire lives. They decide to fulfill their old dream and go on a fan tour for ""Ivanushki"" in the south of Russia, hoping to escape from their problems for a while. But the 15-year-old daughter of one of them ends up traveling with them."
Turbozavry. God drakona,"The adventures and magic of the New Year whirled the Tarbosaurs in a winter fairy tale. They are looking forward to new discoveries and are always ready to bravely rush to the aid of friends. Together with the Tarbosaurs, Petya and Katya prepare a holiday in honor of the year of the Dragon, find an oasis in the middle of winter and build an ice castle."
Turma da Mônica Jovem: Reflexos do Medo,"When Monica, J-Five, Maggy, Smudge, and Milena discover that the Limoeiro Museum will be auctioned, they decide to come together to save it. While investigating what is happening, they come across secrets of the Limoeiro neighborhood."
Twisters,"Kate Carter, a retired tornado-chaser and meteorologist, is persuaded to return to Oklahoma to work with a new team and new technologies."
Two Breaths,"After a man-made disaster decimates an evergreen island, a stranded 11-year-old girl must find the tenacity to leave behind her home with the help of an unlikely friend."
Uglies,A world in which a compulsory operation wipes out physical differences and makes everyone pretty.
Ultraman: Rising,"Ken Sato is a superstar baseball player who returns to Japan to become the latest hero to carry the mantle of Ultraman. However, he is compelled to raise a newborn kaiju monster, the offspring of his greatest enemy, as his own child."
Un lío de millones,"In a village in the Sierra de Madrid, a couple feels that their children, who have since moved out, have forgotten about them. To get them back, they will pretend that they have won the lottery and that they are multimillionaires."
Unhappy 25 Years Little Brat,"The beloved show Little Bill is celebrating its 25th anniversary. In this special event, Big Bill and Brenda are about to tie the knot-but trouble arises when Tayden Animate and his gang of troublemakers kidnap Brenda to stop the wedding. Their plan? To take Big Bill's place. With the help of a clever guard dog holding the key, Big Bill rescues Brenda. After some chaos and a daring escape, Brenda is finally free. At last, Big Bill and Brenda are married-for real this time. A heartfelt ending to a special celebration."
Unscripted - In the Heart of Africa,"A breathtaking exploration of adventure, culture, and human connection-a film that speaks to the dreamer in all of us. From the rugged slopes of Mount Kilimanjaro to the endless plains of the Serengeti, this journey goes beyond the landscapes to uncover the soul of Africa. The climb to the ""Roof of Africa"" reveals not just the physical challenges of the ascent, but the untold stories of the porters-unsung heroes who carry more than just supplies, but hope and tradition. The film delves deeper into the vibrant and resilient spirit of the Maasai people, capturing moments of profound beauty and human resilience. With Volunteer Plus, it takes a heartfelt detour into schools and hospitals, where the power of collective action and compassion changes lives. Each frame pulses with life, from the golden hues of a Serengeti sunset to the electric chaos of Zanzibar's bustling streets and turquoise shores. More than a collection of stunning visuals, Unscripted is a narrative of discovery-of the land, of its people, and of the raw, unfiltered truths that emerge when you leave your comfort zone. It's an ode to humanity's boundless potential, set to the rhythm of roaring winds, pounding footsteps, and the hum of life. For those who crave adventure, connection, and purpose, Unscripted: In the Heart of Africa is a cinematic experience that will leave you changed, inspired, and ready to seek the extraordinary in every corner of the world."
Unspeakable: Beyond the Wall of Sleep,Renowned oneirologist Ambrose London is requested to appear at Arkham Asylum to study the strange case of dissociative identity disorder in patient James Fhelleps/Joe Slater.
Upanga Kingdom,"In the heart of Upanga Kingdom, a realm plagued by corruption and fear, Claiborne, a determined French-British plant researcher, embarks on a treacherous expedition. His mission: to unearth a legendary tree that holds the cure his late professor believed could save his ailing wife. But as he steps into this kingdom of darkness, he finds himself entangled in a dangerous game of power orchestrated by the ruthless Mr. Interpreter, a leader who manipulates his authority for personal gain. Claiborne's pursuit of hope becomes a fight for survival as he faces extortion and even the threat of his own life. Amidst the chaos, Claiborne crosses paths with Julieth, a resilient woman who holds the key to his mission's success. Overcoming language barriers with bribes and deceit, he forges an alliance with Julieth. However, their partnership takes a tragic turn, pushing them to the brink of despair. As corruption reigns and traditional values clash with modern ambitions, Hilda, a fearless teenager, emerges as a beacon of change. Determined to shatter the chains of oppression, she defies societal norms to challenge the established order. But can she overcome the odds stacked against her as she strives to pave the way for a new era of justice? 'Upanga Kingdom' is a gripping tale of courage, sacrifice, and redemption, where the battle for a better future unfolds against a backdrop of betrayal and adversity. Will Claiborne, Julieth, and Hilda's paths converge to topple the tyrants and heal a wounded land? Get ready for an epic journey through a realm where the power of the human spirit knows no bounds."
Uttarakaanda,A former gangster named Byrappa Nayaka disrupts the quest through rivalry and vengeance.
V potoke trekh stikhiy,"Professional athlete and Olympic participant Vlad Fokin is going through a career crisis. His father, who is also Vlad's coach, cannot influence his son's emotional state in any way. Apathy lasts until one day investigators come to Vlad with a very strange request. They invite him to participate in a cliff diving competition organized by his former diving partner, Semyon Tsarev. Among the participants of the competition will be not only famous athletes from the world of cliff diving, but also extreme amateurs, among whom the investigators hope to identify the long-wanted robbers."
Vandringen,"Caroline works as a photographer, and takes job in the woods of Sweden, and goes on a journey through her memories and her life"
Vasilisa i khraniteli vremeni,"The Gods, the Guardians of Time, tired of the outrages of Father Frost, sentence him to exile on Earth, but on Earth he has a new granddaughter - Vasilisa, who for some reason melts under the sun. The famous blogger Dasha is hunting for her granddaughter, who wants to destroy the world with Vasilisa's magical powers."
Venom: The Last Dance,Eddie Brock and Venom must make a devastating decision as they're pursued by a mysterious military man and alien monsters from Venom's home world.
Vertical,"Every 100 years a member of the Yayauqui family needs to sacrifice a human at the altar, to prevent the end of the world. It's Rita's turn and she doesn't believe it, however, she finds herself in the Vertical Zone on the mission."
Vikaasaparva,"""Vikaasa Parva"" follows the wild journey of Vikky (Vikas Chandra) a man born into wealth and privilege, whose life revolves around the pursuit of pleasure, fueled by his belief that drinking is his way of life. Surrounded by like-minded friends and a witty but seemingly indifferent wife, Vikky's world takes a dark turn. The turning point occurs when tragedy strikes, claiming the life of one of Vikky's dose friends. The incident forces him into a brief introspection, but soon he reverts to his old ways drowning his sorrows in alcohol and alienating those around him with arrogance and disdain, However, fate takes an unexpected turn when Vikas Chandra, in drunk mode, decides to take a shortcut route while heading to an event with his wife. This impulsive decision sets off a chain of events that will forever alter Vikky's life. The seemingly beneficial shortcut becomes a path filled with danger, leading Vikky and his wife into a series of unforeseen challenges. As they navigate the treacherous route, Vikky is confronted with his own demons, forcing him to confront the consequences of his reckless lifestyle. ""Vikaasa Parva"" explores themes of redemption, self-discovery, and the fragility of life. Will Vikas Chandra emerge from this hartowing experience a changed man, or will his arrogance continue to haunt him? This forms the rest of the story. In a gripping tale of survival and transformation, ""Vikaasa Parva"" takes audiences on an emotional roller coaster, questioning the choices we make and the unexpected turns that can shape our destinies."
WWII: Operation Phoenix,"A small group of Allied commandos must parachute into enemy occupied Europe and recover the information a female spy was carrying, at all costs. They soon realize that this would be the easy part of the mission."
Wallace & Gromit: Vengeance Most Fowl,Top dog Gromit springs into action to save his master when Wallace's high-tech invention goes rogue and he is framed for a series of suspicious crimes.
War of the Worlds: Extinction,"When a rogue general from the planet Emios attacks Earth, a team of archeologists must track down an ancient artifact that can prevent extinction."
Warrior Awang and Master Tok Gajah,"In the late 19th century, a highly skilled Malay swordsman fights to protect two politicians with pivotal roles in the struggle against colonial rule."
Water Park,"On the hottest day of the summer, three young boys living in a town facing a water crisis go on a journey to find a nostalgic place from their childhood."
Wheelies Inc,Follow a group of talented Wheelie Kids as they go on a hunt to find the person who is responsible for a hit and run of their friend. An accident that made it a summer they will never forget.
Whites Only: Ade's Extremist Adventure,"Ade Adepitan spends an eye-opening week in South Africa's controversial 'whites only' town of Orania, and tries to find common ground with its Afrikaner residents"
Wild Boys,"The oddest of friends... Mamoru is a book smart nerd and Koga is a street smart jock. Mamoru finds out that Koga is in trouble and will do everything in his power to save his best friend. The boys must make a decision - to stay back, be brave and deal with the problem or just run away. They chose to run away. At the risk of not making it out alive, the boys embark on an adventure and meet a summer they'll never forget."
Wilhelm Gustloff,A group of refugees escape from Poland to get away from war.
Winner,Winner is a brilliant young misfit from Texas who finds her morals challenged while serving in the U.S. Air Force and working as an NSA contractor.
Witch Hunter,"A medieval town plagued by demonic beasts, once innocent woodland creatures twisted by a powerful witch. A fearless hunter and his warriors must confront her dark magic to restore peace."
"Women, Dreams and Bread","This captivating, Icelandic Documentary - Drama follows the journey of Svana the singer, and Agnes the biologist as they travel around Iceland. They visit various unique cafes run by dynamic women exploring their dreams and daily lives."
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,"Follows Komugi and Iroha on a new adventure, when they are sucked into the world of the video game Doki Doki Tanukingdom (Thrilling Raccoon-Dogkingdom)."
Wonderland,A small boy's adventure in Wonderland as he searches for his father. A dark fantasy full of things that go bump in the night.
Woody Woodpecker Goes to Camp,"Woody Woodpecker must find a new home after being kicked out of the forest. At Camp Woo Hoo, he thinks he's found a forever home, but there's an inspector on the loose who wants to shut down the camp."
Xiang Xi Gui Shi,N/A
Xibalba Monster,"Rogelio (8) wants to unravel the mystery of death. When his parents send him off to Yucatán, he meets the Xibalba Monster, an old hermit who is sick but has made a deal with the Lords of the Underworld to remain amongst the living."
Xin Longmen kezhan,N/A
YA - medved,"The Kovalev family is going through hard times: dad, a former captain of the local Taiga hockey club, cannot recover from a serious injury, and mom has to cope with the role of the head of the family. Daughter in the midst of a crisis of transitional age, the youngest son has no friends. And when a boy brings into the house a tiny bear cub that has strayed from a bear on the outskirts of the city, their world begins to burst at the seams."
Yan Hu Ji Hua,N/A
Yao guai sen lin,"Laqi, a young girl, enters a forest to find her parents but meets Luda, a demon spirit. They journey through the forest, encountering various monsters , overcoming dangers and forming a deep friendship."
Yaren Leylek,"Adem visits his grandmother's village, meets Yaren the stork, and with cousin Kerem and friend Derya, they seek the legendary water of immortality. Guided by a magic astrolabe, they uncover surprising secrets in the town."
Yasmeen's Element,"After losing her homework in the winding paths of her mountain town, resourceful Yasmeen sets off alone on an unexpected journey to find her Professor."
Yolki 11,"Uncle Yura, serves as a security guard in an elite village, raises a mini-pig Kostya and does not like New Year at all."
Z-Mom,"A woman's family trip to a private island turns into a zombie outbreak. Her loved ones become infected, but she survives. Determined to save her family and others, she chooses to combat the zombie pandemic rather than join them."
Zak & Wowo: The Legend of Lendarys,"At the heart of an imaginary world populated by fantastical creatures and dangerous monsters, the 13 year-old Zak goes in search of his twin brother Kyle, who has disappeared mysteriously. Equipped with a magical jade stone whose superpowers he doesn't yet know how to control, he is joined by his grandmother NaïNaï and Indiana, a beautiful outlaw who can communicate with the world's fantastical creatures. But he is also flanked by Wowo, formerly a 3 meter-tall furry pachyderm, now turned into a tiny, cute and wacky furball by the magical jade stone."
Zoloto Umalty,"Robbers in shamanic masks attack the convoy and steal 40 pounds of gold. The St. Petersburg gold miner accuses the nomadic Tungus tribe, recruits a detachment of thugs to return the stolen goods and take revenge, but not only he has prospects for gold."
